-2.926880745891e+00		 1.022000000000e+03		
-2.945528638263e+00		 1.038000000000e+03		
-2.964176530634e+00		 1.038000000000e+03		
-2.986184973343e+00		 1.045000000000e+03		
-3.002418568412e+00		 1.033000000000e+03		
-3.011829445532e+00		 1.019000000000e+03		
-3.021240322652e+00		 1.019000000000e+03		
-3.022239323984e+00		 1.002000000000e+03		
-3.017214156057e+00		 9.900000000000e+02		
-3.009657337152e+00		 9.850000000000e+02		
-2.999045518926e+00		 9.790000000000e+02		
-2.988944165267e+00		 9.800000000000e+02		
-2.974229759922e+00		 9.710000000000e+02		
-2.959515354576e+00		 9.710000000000e+02		
-2.950433369263e+00		 9.820000000000e+02		
-2.942368678298e+00		 9.840000000000e+02		
-2.943866432787e+00		 1.003000000000e+03		
-2.947850517612e+00		 1.008000000000e+03		
-2.954308630245e+00		 1.013000000000e+03		
-2.967142503620e+00		 1.026000000000e+03		
-2.986271859678e+00		 1.039000000000e+03		
-3.001536462196e+00		 1.031000000000e+03		
-3.023066206926e+00		 1.044000000000e+03		
-3.040266920284e+00		 1.035000000000e+03		
-3.054074503801e+00		 1.028000000000e+03		
-3.062503062334e+00		 1.017000000000e+03		
-3.063502063666e+00		 1.002000000000e+03		
-3.051867750196e+00		 9.770000000000e+02		
-3.027272628100e+00		 9.520000000000e+02		
-2.997928129926e+00		 9.430000000000e+02		
-2.962180129074e+00		 9.310000000000e+02		
-2.929110227821e+00		 9.360000000000e+02		
-2.906611544856e+00		 9.560000000000e+02		
-2.895999726630e+00		 9.790000000000e+02		
-2.892990690467e+00		 9.940000000000e+02		
-2.903871436358e+00		 1.022000000000e+03		
-2.913772750006e+00		 1.020000000000e+03		
-2.933863644823e+00		 1.041000000000e+03		
-2.962053811541e+00		 1.058000000000e+03		
-2.989297904183e+00		 1.056000000000e+03		
-3.017015257627e+00		 1.057000000000e+03		
-3.039979723571e+00		 1.047000000000e+03		
-3.052326029866e+00		 1.025000000000e+03		
-3.055813836734e+00		 1.007000000000e+03		
-3.053809826036e+00		 9.960000000000e+02		
-3.048279352356e+00		 9.890000000000e+02		
-3.035620448364e+00		 9.750000000000e+02		
-3.022448460694e+00		 9.740000000000e+02		
-3.003597527102e+00		 9.630000000000e+02		
-2.985783938280e+00		 9.650000000000e+02		
-2.970038604735e+00		 9.690000000000e+02		
-2.953260212970e+00		 9.670000000000e+02		
-2.936998617117e+00		 9.680000000000e+02		
-2.924852270833e+00		 9.760000000000e+02		
-2.923350016323e+00		 9.970000000000e+02		
-2.921847761813e+00		 9.970000000000e+02		
-2.925831846637e+00		 1.008000000000e+03		
-2.935242723757e+00		 1.019000000000e+03		
-2.953890616129e+00		 1.038000000000e+03		
-2.977332409079e+00		 1.048000000000e+03		
-3.001727491163e+00		 1.050000000000e+03		
-3.026598537111e+00		 1.051000000000e+03		
-3.044764501735e+00		 1.037000000000e+03		
-3.060998096803e+00		 1.033000000000e+03		
-3.067456209437e+00		 1.013000000000e+03		
-3.060913589662e+00		 9.870000000000e+02		
-3.047741601992e+00		 9.740000000000e+02		
-3.024195798226e+00		 9.540000000000e+02		
-2.991125896973e+00		 9.360000000000e+02		
-2.954840550556e+00		 9.300000000000e+02		
-2.920165511488e+00		 9.330000000000e+02		
-2.889227809629e+00		 9.400000000000e+02		
-2.865157621965e+00		 9.530000000000e+02		
-2.849928018223e+00		 9.700000000000e+02		
-2.845407645897e+00		 9.910000000000e+02		
-2.853344320475e+00		 1.016000000000e+03		
-2.870061708518e+00		 1.034000000000e+03		
-2.900609258198e+00		 1.063000000000e+03		
-2.941859868954e+00		 1.086000000000e+03		
-2.989060206665e+00		 1.099000000000e+03		
-3.041240214327e+00		 1.110000000000e+03		
-3.083870136302e+00		 1.089000000000e+03		
-3.122350656870e+00		 1.080000000000e+03		
-3.155244527139e+00		 1.068000000000e+03		
-3.168565492613e+00		 1.027000000000e+03		
-3.166561481914e+00		 9.960000000000e+02		
-3.143015678147e+00		 9.540000000000e+02		
-3.102952655907e+00		 9.230000000000e+02		
-3.057990302143e+00		 9.140000000000e+02		
-3.006973939361e+00		 9.030000000000e+02		
-2.957063771720e+00		 9.050000000000e+02		
-2.911554072526e+00		 9.130000000000e+02		
-2.877949697679e+00		 9.350000000000e+02		
-2.852829089461e+00		 9.510000000000e+02		
-2.849316781992e+00		 9.930000000000e+02		
-2.863124365509e+00		 1.028000000000e+03		
-2.892730295325e+00		 1.061000000000e+03		
-2.930747638463e+00		 1.079000000000e+03		
-2.977037229109e+00		 1.097000000000e+03		
-3.021957581109e+00		 1.094000000000e+03		
-3.062747574606e+00		 1.085000000000e+03		
-3.076181902094e+00		 1.070000000000e+03		
-3.081346372714e+00		 1.057000000000e+03		
-3.076307691160e+00		 1.032000000000e+03		
